"geneid","gene_index","padj","SYMBOL"
"ENSG00000249052",14240,0.0259980989427948,"RP11-354O24.1"
"ENSG00000271130",47761,0.0259980989427948,"IGHV3OR16-8"
"ENSG00000211789",42203,0.0260191044723802,"TRAV12-2"
"ENSG00000143742",4887,0.0260269484489352,"SRP9"
"ENSG00000236810",770,0.0260269484489352,"TCEB3-AS1"
"ENSG00000216613",21003,0.0260318053407473,"RP3-406A7.5"
"ENSG00000266698",15410,0.0260455024678263,"MIR3945"
"ENSG00000228643",5483,0.0260656576999543,"AC079779.4"
"ENSG00000264920",50992,0.0260751271761274,"RP11-6N17.4"
"ENSG00000147813",29390,0.02611088863647,"NAPRT"
"ENSG00000233766",8706,0.0261169130742193,"AC098617.1"
"ENSG00000270771",26369,0.0261179328722635,"RP6-166C19.12"
"ENSG00000201827",11742,0.0261293277346963,"SNORA33"
"ENSG00000179152",10331,0.0261302390438596,"TCAIM"
"ENSG00000260067",47968,0.0261419665241275,"MTND4LP25"
"ENSG00000252772",30806,0.0261421962638477,"RNU6-714P"
"ENSG00000206734",50979,0.0261469663734434,"Y_RNA"
"ENSG00000254050",28209,0.0261469663734434,"RP11-577N1.1"
"ENSG00000231725",25257,0.0261562659173261,"VN1R110P"
"ENSG00000251440",14762,0.0261587212493051,"STMN1P2"
"ENSG00000285806",40763,0.0261816815283663,NA
"ENSG00000233785",24878,0.0261831811065437,"RP13-314C10.5"
"ENSG00000186288",25700,0.0261891720773512,"PABPC1L2A"
"ENSG00000231951",22280,0.0262048439244733,"AC004837.4"
"ENSG00000230361",22677,0.0262062083657227,"VN1R32P"
"ENSG00000240159",15389,0.0262187387555153,"RP11-162O12.1"
"ENSG00000189043",21799,0.0262225423070035,"NDUFA4"
"ENSG00000187475",18966,0.0262243690932421,"HIST1H1T"
"ENSG00000164588",16231,0.0262327946244136,"HCN1"
"ENSG00000223470",35782,0.0262380099927859,"RP11-490O24.2"
"ENSG00000238406",31475,0.0262516109815732,"RNU7-171P"
"ENSG00000260573",48007,0.0262516109815732,"RP11-21B23.3"
"ENSG00000278311",50429,0.0262570452253138,"GGNBP2"
"ENSG00000241818",44741,0.0262822894389582,"RP11-1000B6.2"
"ENSG00000069018",17537,0.0262855710177277,"TRPC7"
"ENSG00000225889",6515,0.0262855710177277,"AC074289.1"
"ENSG00000196553",43131,0.0262908752361613,"LINC00238"
"ENSG00000272362",5135,0.0262931122227462,"RP4-781K5.9"
"ENSG00000278528",47447,0.026293415966074,"RP11-1348G14.7"
"ENSG00000180389",40836,0.0263146912089127,"ATP5EP2"
"ENSG00000252583",26747,0.0263187304547113,"MIR514B"
"ENSG00000266308",45831,0.0263327691595945,"RN7SL510P"
"ENSG00000243700",42966,0.0263390265178582,"RN7SL598P"
"ENSG00000121634",3019,0.0263447287460356,"GJA8"
"ENSG00000253687",18097,0.0263447287460356,"CTC-348L5.1"
"ENSG00000243124",20332,0.0263665757355882,"RN7SL643P"
"ENSG00000287308",7395,0.0263712870426541,NA
"ENSG00000279270",32091,0.0263723938709674,"OR52R1"
"ENSG00000140320",44897,0.0263988667916107,"BAHD1"
"ENSG00000279628",44306,0.0264089731328014,"RP11-467L19.14"
"ENSG00000201465",24056,0.0264114051383473,"SNORA51"
"ENSG00000278980",34316,0.0264379876113977,"RP11-739P6.2"
"ENSG00000287915",45408,0.0264637417983651,NA
"ENSG00000183258",18355,0.0264644172554831,"DDX41"
"ENSG00000135974",7391,0.0264658506494571,"C2orf49"
"ENSG00000187123",8113,0.0264658506494571,"LYPD6"
"ENSG00000261711",47861,0.0264658506494571,"FRG2DP"
"ENSG00000223665",23193,0.0264960369920976,"CTB-111F10.1"
"ENSG00000074621",45541,0.0265357043624467,"SLC24A1"
"ENSG00000223890",8932,0.0265417621673674,"AC008171.1"
"ENSG00000260823",48143,0.0265448991391756,"RP11-249C24.10"
"ENSG00000129103",22549,0.0265558307535342,"SUMF2"
"ENSG00000182197",29012,0.026559307313318,"EXT1"
"ENSG00000200525",28705,0.0265647160761496,"RNU6-1209P"
"ENSG00000107738",36345,0.0265696484428994,"C10orf54"
"ENSG00000243782",36682,0.026575530324385,"RN7SL78P"
"ENSG00000251435",16339,0.0265878039921572,"C1GALT1P2"
"ENSG00000181045",51937,0.0265967438615401,"SLC26A11"
"ENSG00000231069",25009,0.0265983135231864,"BX842568.4"
"ENSG00000241794",3275,0.0266203222887489,"SPRR2A"
"ENSG00000263909",6783,0.0266322442999915,"MIR5000"
"ENSG00000233304",212,0.026665433497463,"LINC01346"
"ENSG00000255472",42147,0.0266819698640552,"RP11-998D10.1"
"ENSG00000127837",9146,0.0266833742307187,"AAMP"
"ENSG00000008277",23151,0.026689501882229,"ADAM22"
"ENSG00000251750",5248,0.0267012708928202,"RNU5F-8P"
"ENSG00000198825",37279,0.0267317539129866,"INPP5F"
"ENSG00000123352",38632,0.0267343223899081,"SPATS2"
"ENSG00000166262",45178,0.0267408855563521,"FAM227B"
"ENSG00000082293",20102,0.0267532581754687,"COL19A1"
"ENSG00000243154",12090,0.0267674470390978,"CTD-2501O3.2"
"ENSG00000278263",44370,0.0267689673909688,"RP11-294C11.2"
"ENSG00000200291",26277,0.0267735610063023,"Y_RNA"
"ENSG00000201034",46526,0.0267940292859829,"Y_RNA"
"ENSG00000275647",14694,0.0268105001487172,"RP11-209D20.2"
"ENSG00000151131",39830,0.02682779959588,"C12orf45"
"ENSG00000275996",33438,0.0268292323061046,"SNORD27"
"ENSG00000206656",44484,0.0268533364718432,"SNORD116-17"
"ENSG00000168216",20099,0.02686056365208,"LMBRD1"
"ENSG00000250877",13932,0.0268622518716717,"RP11-373J21.1"
"ENSG00000251961",15246,0.0268632209973392,"RNU6ATAC13P"
"ENSG00000204147",36109,0.0268746672054803,"ASAH2B"
"ENSG00000206962",41057,0.026878702819603,"RNU6-74P"
"ENSG00000201104",23787,0.0268819459401258,"RNU6-11P"
"ENSG00000147854",29615,0.0269234429297547,"UHRF2"
"ENSG00000274263",31139,0.0269257809527449,"MIR7702"
"ENSG00000253532",28775,0.0269455647616647,"CTD-2340D6.1"
"ENSG00000260974",47736,0.0269824856829629,"RP11-586K12.8"
"ENSG00000249213",27602,0.0269956438624621,"RP11-98P2.1"
"ENSG00000253340",28040,0.0269997896711422,"RP11-139G7.1"
"ENSG00000110665",31972,0.0270159275046218,"C11orf21"
"ENSG00000183559",37326,0.0270319768116416,"C10orf120"
"ENSG00000175066",11892,0.0270449575708347,"GK5"
"ENSG00000120800",39747,0.0270465374747144,"UTP20"
"ENSG00000177731",49737,0.0270605536781583,"FLII"
"ENSG00000204816",30262,0.0270605536781583,"FGF7P5"
"ENSG00000248305",14779,0.0270723640765183,"RP11-310A13.2"
"ENSG00000227453",1734,0.0270732921930264,"HNRNPA1P63"
"ENSG00000207607",81,0.0270940194994395,"MIR200A"
"ENSG00000266311",49806,0.0270945119554658,"AC007952.4"
"ENSG00000167861",51714,0.0271013800208633,"HID1"
"ENSG00000274226",50421,0.027102363263874,"TBC1D3H"
"ENSG00000274929",41189,0.027102363263874,"RP11-165D7.5"
"ENSG00000228695",48121,0.0271206047756502,"CES1P1"
"ENSG00000266545",44322,0.0271323241420114,"MIR5701-1"
"ENSG00000228940",1329,0.0271361724478486,"RP11-348A7.1"
"ENSG00000248705",9489,0.0271555167221551,"AC114812.10"
"ENSG00000278069",35226,0.0271555167221551,"MIR6072"
"ENSG00000196550",4541,0.0272140888204572,"FAM72A"
"ENSG00000285648",51678,0.0272152347552824,NA
"ENSG00000229867",7654,0.0272191166266434,"STEAP3-AS1"
"ENSG00000206706",47131,0.0272257344114946,"Y_RNA"
"ENSG00000257757",38914,0.0272257344114946,"OR6C7P"
"ENSG00000006606",22999,0.0272397964958375,"CCL26"
"ENSG00000240436",16428,0.0272457951514698,"RP11-95I19.1"
"ENSG00000285441",21380,0.0272490719524781,NA
"ENSG00000213785",32430,0.0272709054989217,"RP11-449L13.2"
"ENSG00000249066",13756,0.027274901445019,"RP11-593F5.2"
"ENSG00000232203",29897,0.0272771198353963,"SLC25A6P2"
"ENSG00000153246",8248,0.0272895190112481,"PLA2R1"
"ENSG00000254244",27081,0.0273898870110831,"PAICSP4"
"ENSG00000250687",16547,0.0274467538212825,"RP11-497H16.7"
"ENSG00000154153",15812,0.0274613987266155,"FAM134B"
"ENSG00000163624",14141,0.0274737615186127,"CDS1"
"ENSG00000273569",18120,0.0274832321005985,"CTC-320C6.1"
"ENSG00000200296",39144,0.0274903047758645,"RNU1-83P"
"ENSG00000258718",43482,0.0274922620461687,"RP11-226P1.2"
"ENSG00000187824",49520,0.0274936895139965,"TMEM220"
"ENSG00000236516",7873,0.0275209929681165,"KLF2P4"
"ENSG00000156970",44875,0.0275225354997497,"BUB1B"
"ENSG00000236523",4444,0.0275252783141517,"NPM1P40"
"ENSG00000251692",46618,0.027530194902931,"PTX4"
"ENSG00000200544",29933,0.0275432701490002,"Y_RNA"
"ENSG00000253380",28031,0.0275432701490002,"RP11-738G5.1"
"ENSG00000255508",33393,0.0275510006852036,"RP11-864I4.1"
"ENSG00000201384",43420,0.0275717249350134,"SNORA32"
"ENSG00000196169",51686,0.0275801193231967,"KIF19"
"ENSG00000236327",3328,0.0275831133214538,"RP11-759F5.1"
"ENSG00000212495",25925,0.02762140921934,"RNU6-332P"
"ENSG00000131477",50747,0.0276299165749117,"RAMP2"
"ENSG00000181004",14632,0.0276364292292087,"BBS12"
"ENSG00000272914",35729,0.0276430941039181,"RP11-330O11.3"
"ENSG00000258990",43547,0.0276431052601207,"MPPE1P1"
"ENSG00000258861",43887,0.0276462007307719,"MIR381HG"
"ENSG00000233918",22655,0.0276633641778377,"RP11-715L17.1"
"ENSG00000286914",20678,0.0276810758534333,NA
"ENSG00000273365",3784,0.027692538266141,"RP11-466F5.10"
"ENSG00000086288",22241,0.0276936933031258,"NME8"
"ENSG00000121481",4177,0.0277206638979117,"RNF2"
"ENSG00000259918",47939,0.0277352955503676,"NDUFA5P11"
"ENSG00000260455",18881,0.0277368892349316,"NBAT1"
"ENSG00000131730",16772,0.0277475452358254,"CKMT2"
"ENSG00000171135",9787,0.0277592862435025,"JAGN1"
"ENSG00000228960",24319,0.0277731896571374,"OR2A9P"
"ENSG00000199212",28089,0.0277816391464881,"RNU105C"
"ENSG00000122507",22164,0.0277858172873786,"BBS9"
"ENSG00000236355",19655,0.0277858172873786,"RP3-503A6.2"
"ENSG00000073060",40340,0.0277949051155354,"SCARB1"
"ENSG00000285258",10809,0.027795290735994,NA
"ENSG00000135090",40113,0.0278086181693262,"TAOK3"
"ENSG00000256159",38313,0.0278202737565079,"RP11-820K3.4"
"ENSG00000185847",39963,0.02782851377376,"LINC01405"
"ENSG00000287667",15449,0.0278305066117243,NA
"ENSG00000232520",9382,0.0278465301389473,"AC012507.3"
"ENSG00000224975",25178,0.0278486887894078,"INE1"
"ENSG00000239180",30487,0.0278759800136151,"Y_RNA"
"ENSG00000253391",28449,0.0278859875282768,"RP11-758H6.1"
"ENSG00000137727",34593,0.0279081631982667,"ARHGAP20"
"ENSG00000089220",40112,0.0279112373646837,"PEBP1"
"ENSG00000222123",44559,0.0279112373646837,"RNA5SP390"
"ENSG00000222004",22005,0.0279433158047034,"C7orf71"
"ENSG00000231246",2654,0.0279469650374779,"RP5-965F6.2"
"ENSG00000170473",38954,0.0279622726078601,"PYM1"
"ENSG00000202048",43852,0.0279688530472793,"SNORD114-20"
"ENSG00000260657",45604,0.0280090679998779,"RP11-315D16.4"
"ENSG00000213046",4310,0.0280405280661429,"EEF1A1P32"
"ENSG00000124608",19830,0.0280443269487629,"AARS2"
"ENSG00000252491",24923,0.0280443269487629,"RNU1-142P"
"ENSG00000225760",41901,0.0280563992928462,"LINC00431"
"ENSG00000235298",30642,0.0280622489513462,"RP11-575L7.8"
"ENSG00000185920",30874,0.0280658785768381,"PTCH1"
"ENSG00000168404",48630,0.0280762428747994,"MLKL"
"ENSG00000165030",30766,0.0280904805409288,"NFIL3"
"ENSG00000173821",51938,0.0280904805409288,"RNF213"
"ENSG00000177736",31371,0.0280912312697849,"FXNP2"
"ENSG00000163807",10349,0.0280926377992206,"KIAA1143"
"ENSG00000243759",11924,0.0281262579105553,"ST13P15"
"ENSG00000250321",12882,0.0281270006561627,"RP11-478C6.4"
"ENSG00000229750",8457,0.028131820036805,"AC096649.2"
"ENSG00000162396",1741,0.0281480628093244,"PARS2"
"ENSG00000235864",9024,0.0281802933271905,"HSPA8P6"
"ENSG00000237623",25181,0.0281975656460445,"RP11-571E6.1"
"ENSG00000133800",32337,0.0282207611715754,"LYVE1"
"ENSG00000283638",26525,0.0282262487310371,"MIR92A2"
"ENSG00000253099",34609,0.0282353175062727,"RNU2-60P"
"ENSG00000212620",14071,0.0282372667246464,"SNORA75"
"ENSG00000234625",41634,0.0282553497792438,"LINC00380"
"ENSG00000270313",48856,0.0282613107346959,"COX6CP16"
"ENSG00000232723",7689,0.028290069081886,"AC013399.3"
"ENSG00000276040",30289,0.0282943745979581,"SPATA31A7"
"ENSG00000255109",32781,0.0283295207952261,"CTD-2572N17.1"
"ENSG00000100461",42338,0.0283359167395468,"RBM23"
"ENSG00000280776",18105,0.0283595802901573,"LINC01202"
"ENSG00000214417",30941,0.0283623304023713,"KRT18P13"
"ENSG00000276577",49865,0.0283759772270182,"RNU6-467P"
"ENSG00000188566",31787,0.0283792545892815,"NDOR1"
"ENSG00000224160",9675,0.0283957461670534,"CICP10"
"ENSG00000166851",47337,0.0284010279249283,"PLK1"
"ENSG00000238116",25974,0.0284088468160688,"RP3-347M6.2"
"ENSG00000277171",6836,0.0284088468160688,"RP11-191H23.1"
"ENSG00000227303",26701,0.0284117527515911,"GS1-256O22.5"
"ENSG00000274698",48434,0.0284181672276325,"RP11-71L14.4"
"ENSG00000213036",4720,0.0284269055834504,"RP11-365D23.4"
"ENSG00000253359",44193,0.0284269055834504,"IGHV3-37"
"ENSG00000189253",34273,0.0284316230521327,"TRIM64B"
"ENSG00000090266",24111,0.0284363543574921,"NDUFB2"
"ENSG00000229313",18922,0.0284818738018963,"RP3-425P12.5"
"ENSG00000198526",8081,0.0284873693238758,"PABPC1P2"
"ENSG00000233653",29,0.0284873693238758,"CICP7"
"ENSG00000054148",31747,0.0285009790595341,"PHPT1"
"ENSG00000149506",33314,0.0285009790595341,"ZP1"
"ENSG00000231541",8554,0.0285009790595341,"RPS6P2"
"ENSG00000255380",34435,0.0285009790595341,"RP11-684B20.1"
"ENSG00000234816",18961,0.0285029597581123,"U91328.2"
"ENSG00000156968",47102,0.0285105823281186,"MPV17L"
"ENSG00000181260",12427,0.0285105823281186,"MTHFD2P7"
"ENSG00000255480",32638,0.0285105823281186,"RP4-710M3.2"
"ENSG00000271304",19592,0.0285105823281186,"DPRXP2"
"ENSG00000281311",51483,0.0285105823281186,"SNORA50"
"ENSG00000277304",47754,0.0285338463677261,"RP11-989E6.13"
"ENSG00000258334",38627,0.0285451335090957,"RP11-161H23.9"
"ENSG00000132329",9552,0.028546476000439,"RAMP1"
"ENSG00000231407",3898,0.0285726703268952,"RP11-576I22.2"
"ENSG00000144031",6666,0.0286167355737559,"ANKRD53"
"ENSG00000202195",6331,0.0286196697723452,"Y_RNA"
"ENSG00000239438",43447,0.0286267990193137,"RP11-332E19.1"
"ENSG00000262333",49136,0.0286732003672532,"HNRNPA1P16"
"ENSG00000224631",48262,0.0286769553943163,"RPS27AP16"
"ENSG00000258864",17151,0.0286769553943163,"CTC-554D6.1"
"ENSG00000259162",42101,0.0286789561603405,"RP11-203M5.6"
"ENSG00000248029",16304,0.0287166494178537,"CTD-2313F11.3"
"ENSG00000287848",35283,0.0287287944115345,NA
"ENSG00000286001",15532,0.0287513752850508,NA
"ENSG00000122133",31683,0.0287524586631767,"PAEP"
"ENSG00000250567",17063,0.0287524586631767,"CTD-2154H6.1"
"ENSG00000253072",32420,0.0287524586631767,"snoMBII-202"
"ENSG00000276366",9608,0.0287533603132243,"U3"
"ENSG00000071967",8387,0.0287800710269767,"CYBRD1"
"ENSG00000196693",35885,0.0287982866572864,"ZNF33B"
"ENSG00000223716",30139,0.0288060689296389,"RP11-113O24.3"
"ENSG00000253319",27958,0.0288070468473,"RP11-359P18.8"
"ENSG00000137818",45631,0.0288371000231846,"RPLP1"
"ENSG00000179456",5307,0.0288375195154953,"ZBTB18"
"ENSG00000274300",49262,0.0288375195154953,"MIR6864"
"ENSG00000033011",46878,0.028848007712992,"ALG1"
"ENSG00000284703",215,0.028848007712992,NA
"ENSG00000207737",31362,0.0288597521747851,"MIR181B2"
"ENSG00000249006",12948,0.0288649710772761,"RP11-317B7.2"
"ENSG00000287665",21670,0.0288668035460426,NA
"ENSG00000174840",10738,0.0288727368411809,"PDE12"
"ENSG00000183283",38707,0.0289010183186397,"DAZAP2"
"ENSG00000242539",12424,0.0289010183186397,"AC007620.3"
"ENSG00000277968",17779,0.0289249054800141,"SPRY4-IT1_1"
"ENSG00000231487",31932,0.0289387631698381,"AP006285.7"
"ENSG00000157884",5896,0.0289439932393709,"CIB4"
"ENSG00000139180",37647,0.0289538648864673,"NDUFA9"
"ENSG00000287949",28935,0.028962910634259,NA
"ENSG00000226905",7422,0.0289732333278534,"AC005040.3"
"ENSG00000171786",3641,0.0289844871595238,"NHLH1"
"ENSG00000144366",8646,0.028998861372531,"GULP1"
"ENSG00000201315",10151,0.0290057985625309,"RN7SKP227"
"ENSG00000283636",6501,0.0290190741233927,"Metazoa_SRP"
"ENSG00000254126",7413,0.02903956685128,"CD8BP"
"ENSG00000199450",28994,0.0290469450585955,"RNA5SP276"
"ENSG00000228823",695,0.0290469450585955,"RP11-293F5.8"
"ENSG00000271284",7447,0.0290469450585955,"SMIM12P1"
"ENSG00000137338",19104,0.0290710661688254,"PGBD1"
"ENSG00000283101",36547,0.0290926561248714,"BMS1P21"
"ENSG00000280259",36551,0.029106681797868,"RP11-479O17.9"
"ENSG00000257530",38341,0.0291115341684846,"RP11-843B15.2"
"ENSG00000224338",391,0.0291161978745174,"MTCYBP45"
"ENSG00000241185",49542,0.0291167311269545,"RPL21P122"
"ENSG00000242770",11313,0.0291170267497819,"RP11-180K7.1"
"ENSG00000225970",26709,0.0291227095661906,"RP3-526F5.2"
"ENSG00000101844",26155,0.0291343061275099,"ATG4A"
"ENSG00000199970",44506,0.029134695160833,"SNORD115-3"
"ENSG00000170632",23523,0.0291430021464779,"ARMC10"
"ENSG00000199402",35692,0.0291430021464779,"RNA5SP308"
"ENSG00000133134",26074,0.0291465101836432,"BEX2"
"ENSG00000248236",17018,0.0291512050412014,"CTD-2151A2.2"
"ENSG00000164303",15387,0.0291793868157522,"ENPP6"
"ENSG00000248458",1922,0.0291818810180704,"RP4-598P13.1"
"ENSG00000254979",33157,0.0291818810180704,"RP11-872D17.8"
"ENSG00000274630",50690,0.0291818810180704,"RP11-229E13.4"
"ENSG00000271657",6476,0.0292122749236281,"RP11-270B14.1"
"ENSG00000235449",4420,0.0292253563564021,"RP11-480I12.2"
"ENSG00000274723",38507,0.029241614600529,"RP11-618L22.1"
"ENSG00000259475",46393,0.0292630820911078,"RP11-654A16.3"
"ENSG00000198642",29791,0.0292873756201071,"KLHL9"
"ENSG00000284167",8044,0.0293084100812396,NA
"ENSG00000173988",41145,0.0293326002829174,"LRRC63"
"ENSG00000235828",21840,0.0293435641431675,"RPL36AP26"
"ENSG00000288535",6068,0.0293440176853005,NA
"ENSG00000134057",16512,0.0293572829960922,"CCNB1"
"ENSG00000260602",45603,0.0293605927143329,"HMGN2P40"
"ENSG00000259471",45574,0.0293680911521008,"LINC01169"
"ENSG00000271277",2464,0.0293747053457213,"RP11-82O2.2"
"ENSG00000262120",48540,0.0293790321923595,"RP11-510M2.7"
"ENSG00000212789",32477,0.0294040539208536,"ST13P5"
"ENSG00000279421",45901,0.0294257067976694,"RP11-335K5.3"
"ENSG00000286321",13350,0.0294257067976694,NA
"ENSG00000254631",33971,0.0294482169856446,"RP11-702H23.4"
"ENSG00000250752",27112,0.0294668803372113,"RPL23AP96"
"ENSG00000286061",795,0.0294844689726219,NA
"ENSG00000211807",42226,0.0294865997865459,"TRAV26-1"
"ENSG00000253671",27439,0.029490937223209,"RP11-806O11.1"
"ENSG00000255399",40044,0.029490937223209,"TBX5-AS1"
"ENSG00000223529",12524,0.0294949941582148,"EEF1A1P8"
"ENSG00000189030",3472,0.0295112612808884,"VHLL"
"ENSG00000115468",9450,0.0295157557371455,"EFHD1"
"ENSG00000145014",12729,0.0295420651974227,"TMEM44"
"ENSG00000231809",25552,0.02954342440004,"NANOGP9"
"ENSG00000260051",46615,0.0295670361134001,"LA16c-390E6.4"
"ENSG00000276888",42035,0.0295670361134001,"RP11-244H18.1"
"ENSG00000251893",39387,0.029606952847344,"SNORA70"
"ENSG00000229828",3026,0.0296421714813487,"PDE4DIPP1"
"ENSG00000180113",19858,0.0296445660753582,"TDRD6"
"ENSG00000085449",9289,0.02966944270268,"WDFY1"
"ENSG00000228694",35817,0.02966944270268,"MTND4P18"
"ENSG00000136108",41286,0.0296784606704835,"CKAP2"
"ENSG00000226484",25002,0.029685858971829,"RP11-87M18.2"
"ENSG00000105983",24549,0.0297278404784499,"LMBR1"
"ENSG00000109771",15423,0.0297337659753598,"LRP2BP"
"ENSG00000272556",22400,0.0297470197508126,"GTF2IP13"
"ENSG00000066933",45670,0.0297508685613018,"MYO9A"
"ENSG00000202495",25332,0.0297508685613018,"Y_RNA"
"ENSG00000203307",3795,0.029755860968737,"RP11-375H19.2"
"ENSG00000283393",32802,0.029755860968737,"RP11-472I20.5"
"ENSG00000285287",31571,0.029755860968737,NA
"ENSG00000207294",47096,0.0297596535785955,"Y_RNA"
"ENSG00000251293",17248,0.0297635244365177,"CTC-552D5.1"
"ENSG00000253308",22050,0.0297635244365177,"RP1-170O19.17"
"ENSG00000258121",38577,0.0297635244365177,"RP11-722P11.4"
"ENSG00000263882",49220,0.0297794605369374,"RN7SL774P"
"ENSG00000271092",2361,0.0297795601203663,"TMEM56-RWDD3"
"ENSG00000270012",25299,0.0297826179883001,"LL0XNC01-7P3.1"
"ENSG00000120440",21496,0.0297954391604761,"TTLL2"
"ENSG00000120156",29862,0.0298030637433844,"TEK"
"ENSG00000285775",48104,0.0298030637433844,NA
"ENSG00000222303",25337,0.0298284097762884,"RNU6-935P"
"ENSG00000180438",9881,0.0298651718417602,"TPRXL"
"ENSG00000249850",16092,0.0298651718417602,"KRT18P31"
"ENSG00000229970",21778,0.0298661407390354,"AC007128.1"
"ENSG00000167355",32136,0.0298974880620254,"AC104389.28"
"ENSG00000254135",18060,0.0299006727013129,"RP11-32D16.1"
"ENSG00000136451",51255,0.0299009701797493,"VEZF1"
"ENSG00000104435",28451,0.0299127728553319,"STMN2"
"ENSG00000241221",8892,0.0299140369343768,"MTND4LP17"
"ENSG00000206907",31152,0.0299161154620748,"RNU6-1013P"
"ENSG00000238540",42630,0.0299161154620748,"RNU7-93P"
"ENSG00000223443",27337,0.029917129591004,"USP17L2"
"ENSG00000255134",33098,0.0299393093343222,"OR8K2P"
"ENSG00000286058",7799,0.0299409295459492,NA
"ENSG00000259856",47909,0.0299477427651643,"RAB43P1"
"ENSG00000263343",47649,0.0299603163858204,"RP11-388M20.7"
"ENSG00000250560",13982,0.0299654347513267,"RP11-598G2.1"
"ENSG00000205482",23049,0.0299829732838874,"SPDYE18"
"ENSG00000287706",12065,0.0300028483614446,NA
"ENSG00000262188",51923,0.030003277220395,"RP11-353N14.4"
"ENSG00000223554",8017,0.0300082936386077,"AC078851.1"
"ENSG00000231740",1802,0.0300113560199762,"RP11-63G10.2"
"ENSG00000258665",46258,0.0300113560199762,"AC068831.12"
"ENSG00000135116",40092,0.0300353128974914,"HRK"
"ENSG00000270747",25233,0.030035412926013,"RP11-344N17.15"
"ENSG00000283164",9385,0.030035593508463,"RP11-499P1.2"
"ENSG00000287183",15419,0.030035593508463,NA
"ENSG00000248842",17831,0.030055731326509,"CTB-1H10.1"
"ENSG00000278892",34334,0.030055731326509,"RP11-183A22.3"
"ENSG00000205362",48148,0.0300641490946466,"MT1A"
"ENSG00000242993",34418,0.0300647739622491,"RP11-697H10.1"
"ENSG00000219693",30341,0.0301157994606662,"FGF7P8"
"ENSG00000238367",20467,0.0301719840609197,"MIR2113"
"ENSG00000178999",49451,0.0301737916620147,"AURKB"
"ENSG00000235242",7615,0.0302010634688034,"AC010982.2"
